ID, Date, Amount, Shop, Product, CategoryID, Category, UsersIDs, Users
3f7612d0-aa40-4ba6-9a93-d5fdb1169689, 2023-08-24, 7.800000, DEMASIE, Regalito a Anoux, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
af82c48f-d8cf-400d-85c0-631fa69d8dee, 2023-08-24, 7.680000, CASA AMETLLER BCN21, Ametlier, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
34e6fb53-dd0b-4c7c-99c2-ec1fce2c6749, 2023-08-23, 17.700000, MERCADONA RAMBLA POBLE, Comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
62d7a536-c2b4-44b5-b81e-d231f2e46258, 2023-08-23, 18.990000, LIDL BCN-LOPE DE VEGA, Comidita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
73ccaba8-5718-4a82-95f8-d8c9ef63d821, 2023-08-23, 15.280000, BONA FRUTA, Frutita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
f2f652b8-106b-411d-89b5-4cc97f5d0e55, 2023-08-23, 2.000000, Marian, Food, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ffd219dc-9115-40f2-bce9-76b10ce4d190, 2023-08-23, 64.000000, Marian, Comida con marian, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
1ac09660-a293-4229-9146-bca491940694, 2023-08-22, 1.400000, BICING, Bici, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
273897b7-4fbe-4281-b6af-f10f0ef81d6b, 2023-08-22, 5.000000, CAL FRUITOS, Aaaa, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
d3b12c1e-a998-478c-a853-9be1caf5ab89, 2023-08-22, 16.870000, DOCTORSIM* RE 4265, Carga digi, d91fa4fd-3bf9-11ef-b15c-7eec274b3815, Services Phone, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
f3ddb2c2-d486-43e0-851f-ddff41eb0459, 2023-08-22, 0.700000, BICING, Bici eléctrica, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
52eee091-b5f7-4a77-863e-9b269c97b246, 2023-08-21, 22.990000, SUPERMERCAT CH 1, super, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
ef012306-a70c-4c35-9f0d-19204f821b13, 2023-08-21, 47.940000, Amazon.es*1F5CR9224, Books, d91fa5dc-3bf9-11ef-b15c-7eec274b3815, Technology, Contre;Anoux, a46927b9-7da6-440a-bae1-694a13c4cdc2;b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
18f81d60-f66c-447f-9dcb-37690252dc33, 2023-08-20, 22.000000, SALA APOLO, Fiesta techno, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
21345c91-251b-4d51-8752-5b08156d6722, 2023-08-20, 8.000000, LUCCIANO S, Heladito con Gian y el mono, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a2969cae-b7d7-4bf0-b74d-a033a31abae8, 2023-08-20, 1.100000, BAR FARO, Water, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
e328c814-06cc-48ab-a193-5954660f1292, 2023-08-20, 12.350000, T MOBILITAT. APP, tca, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
0d44c6ef-309c-4cba-b3c8-840acdcc9775, 2023-08-19, 18.000000, Carlos Martín Gaona, Fast Eddies, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
5bd49d3f-833a-4501-a39c-c817f5905023, 2023-08-19, 7.000000, CAFFE MILANO, Claras con Belu, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
76babc76-a380-42aa-af02-7b5955581f9a, 2023-08-19, 2.510000, Carlos Martín Gaona, heladito, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a6030d55-ab8c-4122-83de-05d9ceb22655, 2023-08-19, 5.400000, ANITA HELADO, Heladito con Belu, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
18f66ffa-2886-4308-8787-d1d14dede5b5, 2023-08-18, 2.500000, SumUp  *L Astilla, sumup, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
89650aff-a9b6-4991-8bb6-7a1f8b91f7c7, 2023-08-18, 11.350000, METRO BARCELONA, tca, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
941e74e0-de74-4dc1-b732-3cccade9c2af, 2023-08-18, 40.140000, LIDL BCN-LOPE DE VEGA, Comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
e522651b-f0b9-452b-8513-188a30c12c77, 2023-08-18, 19.000000, FAST EDDIES, Burgas con Ari, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
27fb3872-4861-4c8b-a16f-d6b58bc716a9, 2023-08-17, 14.700000, PIZZERIA NANNI 2, Pizza nani, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
3e7ecd4b-93eb-47af-b63b-744e6a0ba5d2, 2023-08-16, 10.000000, LUCAS MIGUEL MACHADO, chipa, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
97ee516c-2b71-473e-abc0-d466bafccccb, 2023-08-16, 3.700000, LUIGI GELATERIA ITALIA, helado, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a9d40622-95c6-4282-a051-3e245d90f78f, 2023-08-16, 14.700000, PIZZERIA NANNI 2, ari, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
f384f6aa-6fa6-4e6c-a356-560acbaab98b, 2023-08-16, 34.000000, T.E.I.S.A., Transport, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2cf893ec-05e4-499c-82e4-e52158cabb4f, 2023-08-15, 6.980000, SPAR LES PLANES, comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
4ce44feb-1323-4535-a6ad-7eb6343beb0d, 2023-08-15, 14.270000, SPAR LES PLANES, comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
4dea8075-dd6a-4898-96cf-f68e061876e4, 2023-08-15, 0.350000, BICING, bici, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
80b12178-2de5-4afc-85dd-02e86efdd560, 2023-08-15, 40.610000, SPAR LES PLANES, comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
83cf0f4a-4f11-4f48-a442-d5037562d5fa, 2023-08-15, 1.400000, BICING, bici electric, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
3329c17b-2d01-493b-b3dc-bb4c24797d21, 2023-08-14, 31.780000, SUPER ANNES S.C., comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
35e46742-6952-4f95-90fb-a1aea3f3379b, 2023-08-14, 4.400000, CAFE L ESBART, alsdkfj, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
6fea8617-c487-4073-a831-625556a81c1f, 2023-08-14, 12.000000, CAMPING MOLI DE VILAMA, hladito y agua, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
42da0d66-4bb5-4a77-80ff-ef193b67787d, 2023-08-13, 34.000000, T.E.I.S.A., transporte a las planees, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
7953d6c5-93e1-4759-a2ac-b435c4c0efb7, 2023-08-13, 15.050000, TAXI LLIC. 379, Transporte a las planes, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
aa9076d8-dadc-4b55-9062-84bb940ce9f6, 2023-08-13, 2.000000, COALIMENT FABRA PUIG 2, helado, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
b482201c-3aaf-47a9-96fd-d870ae5edf5a, 2023-08-13, 17.100000, SUPERMERCAT NOVAVENDA, comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
e8628e06-127a-409b-87b1-5dbba0078019, 2023-08-13, 22.320000, SPAR LES PLANES, comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
204941fb-dcb3-4ce6-bf03-a3692283a096, 2023-08-12, 3.900000, LIDL BCN-LOPE DE VEGA, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
76901833-08ec-4102-be04-0146b4c7a22a, 2023-08-12, 18.000000, Mauro De Lillo, asadito, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ec9ffcdc-17e2-471e-a774-2664c8f92cc6, 2023-08-12, 16.980000, AMAZON.ES*1V1BO69F4 AM, polaroid i-type films, d91fa1ed-3bf9-11ef-b15c-7eec274b3815, Entertainments, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
48043982-a5f9-4c8f-95cf-8b0318373d00, 2023-08-11, 9.250000, LIDL BCN-LOPE DE VEGA, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
a31384f1-f480-4964-aef2-44b4478fa95d, 2023-08-11, 2.000000, AGUSTIN ARTURO DI PIETRO, helado, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a46e8059-d012-4ed2-aaf3-c35e527b4775, 2023-08-11, 0.540000, BONA FRUTA, fruta, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
77c6c78c-2d95-4497-b26b-0ff1d648a85b, 2023-08-10, 9.780000, LIDL BCN-LOPE DE VEGA, fod, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
d0d3bd15-7d53-4bbb-9871-dee9eac2b1b5, 2023-08-10, 11.850000, UGARIT POBLENOU, shawarma, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
0322ffed-921e-4f1d-9f82-8df138b75cce, 2023-08-09, 8.500000, VAI MOANA, Tragos con ger, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
6e34d44e-3c42-45d5-a884-3de886cd966b, 2023-08-09, 9.250000, SANDWICHEZ RESTAURACIO, entre tiempo trabajo, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
a8ecefd1-5dbd-40b0-b708-8e20a6496d24, 2023-08-09, 14.700000, Carlos Martín Gaona, piza, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
4cb2a77c-031c-4d87-b1c8-5dff6fc66548, 2023-08-08, 2.100000, BICING, bici electric, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
6d7e1f3f-0223-40b9-a48d-17a869e3acf9, 2023-08-08, 3.000000, BICING, electrica, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
8deb3d49-54ef-4aec-b05a-97e9eb522b20, 2023-08-08, 10.000000, ESPAI PROTEGIT BRUGENT, les gorgs, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
c3b3cc4d-9a99-46e6-898d-9cb5f431dfe5, 2023-08-08, 3.800000, CREMERIA TOSCANA, heladito, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
fa787d25-f258-4653-9e60-9896b45cdd9a, 2023-08-08, 21.940000, CAPRABO, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
5be25fc6-0d6d-44c3-a04d-4c0b077d6476, 2023-08-06, 14.790000, THE QUICK GREEK POBLEN, quick greek, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
e842ce85-ad00-4836-9eae-f91ea286d6f5, 2023-08-06, 5.580000, CONDIS RAMBLA POBLE NO, condi, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
f416aea6-c5a0-4eda-bb71-dec2b2a58245, 2023-08-06, 6.800000, GLORIAS MULTICINES, Barbie con Nay y Jeaneth, d91fa1ed-3bf9-11ef-b15c-7eec274b3815, Entertainments, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
1cfc1de2-b703-409a-b383-44a54d66632a, 2023-08-05, 8.020000, LIDL BCN-LOPE DE VEGA, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
3e58ebfb-42cd-4fc4-91e1-88b62849f9dc, 2023-08-05, 8.430000, SORLI, sorli, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a00988ce-1603-4f32-a97c-92021dfb395d, 2023-08-05, 14.000000, AGUSTIN ARTURO DI PIETRO, wid, d91fa1ed-3bf9-11ef-b15c-7eec274b3815, Entertainments, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
53f89bb1-54de-4978-9eb6-35bdda0de9da, 2023-08-04, 16.540000, CAPRABO, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
bb3caeee-2465-4815-9f0f-2f6fed7ae5af, 2023-08-04, 34.000000, BLOCDISTRICT, escalada, d91fa1ed-3bf9-11ef-b15c-7eec274b3815, Entertainments, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
c567a40f-ca3d-44b4-8627-34ec25ed2a4f, 2023-08-04, 7.900000, Pepe Mobile  S.L.U., pepee, d91fa4fd-3bf9-11ef-b15c-7eec274b3815, Services Phone, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
138637d1-c5e6-4418-96e9-780c73cf54cb, 2023-08-03, 9.790000, SP NATULIM, jabon lavarropas, d91fa318-3bf9-11ef-b15c-7eec274b3815, Home, Contre;Anoux, a46927b9-7da6-440a-bae1-694a13c4cdc2;b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
5cf4a137-45d1-43f9-aee3-62ff6c793bbd, 2023-08-03, 11.950000, KANG TAO 2022 SL, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
6e9f208d-560b-4e1f-89fa-11d694943e21, 2023-08-03, 6.000000, BONA FRUTA, futa, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
43f52506-8cfc-43bb-a146-0faf6d2f435f, 2023-08-02, 21.350000, CHIKU YO TEI, sushi, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
f1b0d94b-6d9f-45cb-944e-be21f67b442a, 2023-08-02, 139.000000, AMZN MKTP ES*ZW9GL7WE5, mochi, d91f9f1b-3bf9-11ef-b15c-7eec274b3815, Clothing, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
9bee2d19-c949-44af-9938-88b2c2d277bf, 2023-08-01, 11.750000, SANDWICHEZ RESTAURACIO, entre tiempo trabajo, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
a770ebaf-c3ad-45bb-9ffd-369c88af5c69, 2023-08-01, 10.950000, CAFE DE LA PEDRERA, cafe de la ped, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
b718ea4e-e7d2-4ae2-ba65-b9cd3194b7d6, 2023-08-01, 1.400000, BICING, bici, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2958ce18-e45c-41f3-a8aa-be75958e0a94, 2023-07-30, 20.530000, LIDL BCN-LOPE DE VEGA, comida de eamor, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Contre;Anoux, a46927b9-7da6-440a-bae1-694a13c4cdc2;b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
d987d018-f9ac-43f8-a5c0-eca028f8c37d, 2023-07-30, 8.450000, CORNER SAGRERA, Salid con charles, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
03f4c06f-863c-4f27-8266-ccb3251286fe, 2023-07-29, 8.620000, Mauro De Lillo, pizza, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
7b9043cb-19de-42c3-b162-f662afba53a9, 2023-07-29, 298.560000, AIRBNB * HMXDCYA3EM, hospedaje Les Planes d'Hostoles, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
d128f8cd-e2fb-495b-ab2c-270c9d6f0639, 2023-07-29, 9.100000, MALIK ALIMENTACION, malik, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
d9b8cf5a-f33c-448a-b6f2-b33b996105c2, 2023-07-29, 53.980000, VUELING AIRLINES, vuelo a Granada noviembre 2023, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
d79ce78d-be04-45c3-9929-28794af5cdb4, 2023-07-28, 31.000000, DIGI SPAIN TELECOM SL, internes, d91fa4ad-3bf9-11ef-b15c-7eec274b3815, Services Internet, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
d429cac0-2f62-44c1-9dac-fb49c0cd53c0, 2023-07-28, 4.800000, CAFFEINE, cafee, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2ed51b14-bcdc-4f35-8e64-a4c0ba6ec02d, 2023-07-27, 22.870000, MERCADONA RAMBLA POBLE, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
62b1a8b8-c408-4f86-b0b3-8e16c81c71c6, 2023-07-27, 11.350000, T MOBILITAT. APP, tmobi, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
f6d4d3d4-d0eb-4022-80b0-94a9642b5a04, 2023-07-27, 20.500000, FERRIBOTTU SL, comida con gordo compu, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
1d3e6b22-1d56-483b-b1a5-c229710c44c0, 2023-07-26, 47.010000, Energia Xxi Comercializadora de Referenc, luz, d91fa4d5-3bf9-11ef-b15c-7eec274b3815, Services Luz, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
221a947b-fe01-4bfe-a972-f4df2d4744b7, 2023-07-26, 26.760000, LIDL BCN-LOPE DE VEGA, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
7aa17dfb-cb99-4ede-9e7a-4f4934fa2224, 2023-07-25, 8.600000, CERVECERIA LESSEPS, birras, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
8a0b3e6f-f415-4568-88cb-75b0fe21b216, 2023-07-25, 14.900000, CAN PIZZA POBLENOU, pizziña, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a84060fa-1f16-4173-9b1e-779f67133069, 2023-07-25, 1.400000, BICING, bici electric, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
e6b848e2-b3f0-44eb-bdf6-0af9bc67ac89, 2023-07-25, 5.400000, BAR RESTAURANTE MITRE, bocata y clara, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
f48d6e55-b743-4027-b812-b4401d03f7cc, 2023-07-25, 7.000000, BALMES MULTICINES, pochoclos y juguito en el cine, d91fa1ed-3bf9-11ef-b15c-7eec274b3815, Entertainments, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
84324782-b987-4710-a8ba-06f5468c0b8d, 2023-07-24, 775.000000, Renta, Alquiler, d91fa42d-3bf9-11ef-b15c-7eec274b3815, Rent, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
14b1f995-5300-4f59-945e-f991bfe8fa78, 2023-07-24, 7.900000, SANDWICHEZ RESTAURACIO, entre tiempo trabajo, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
4c440dc9-190e-49cd-b992-d2a3e4e1b73e, 2023-07-24, 5.500000, SANDWICHEZ RESTAURACIO, entre tiempo trabajo, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
c40b373b-a39e-41f5-a218-cf8fd03e7c39, 2023-07-24, 9.000000, COSI DUCI GELATERIA, geltao, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2423a14b-3330-4adb-b2da-5f9b263fcc09, 2023-07-22, 4.000000, MILESTONES, birras, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
25c562a7-f022-4f9e-b8d1-9de7a03503fe, 2023-07-22, 2.400000, TMB BUS TRANSIT, me olvidée tarjetita, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a5d9fd07-af9b-47f4-b951-72422f53ff53, 2023-07-22, 59.890000, LIDL BCN-LOPE DE VEGA, comidita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
b33e9288-b3e0-467c-9559-1f4feae1eb0d, 2023-07-22, 10.570000, BONA FRUTA, frutita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
4e8653e4-9787-4601-b6e7-905d9886cec0, 2023-07-21, 3.200000, BARCELONA AMPLE 24  S., sda, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
fbe6ed9d-4cd0-43f7-848c-5e80f5a8f74b, 2023-07-21, 16.100000, LES DUES SICILIES, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
4112c56f-3e91-426d-87a8-43c94e7e9ecb, 2023-07-20, 2.600000, SUPERMERCADO CONDIS, papitas, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
